ea:9e:b4:53:24:54,38:17:c3:1f:0e:02,38:17:c3:1f:0e:00,38:17:c3:1f:0e:01,38:17:c3:1f:0e:11,38:17:c3:1f:0e:12,38:17:c3:1f:0e:10,80:8d:b7:55:35:13,80:8d:b7:55:35:12,80:8d:b7:55:35:11,80:8d:b7:55:35:10,80:8d:b7:55:39:c0,80:8d:b7:55:35:03,38:17:c3:1f:01:82,38:17:c3:1f:01:81,b0:be:76:f8:30:5e,80:8d:b7:55:35:01,38:17:c3:1f:01:80,80:8d:b7:55:35:02,38:17:c3:1f:01:91,80:8d:b7:55:39:d1,38:17:c3:1f:01:90,ac:e2:d3:c4:08:e6,80:8d:b7:55:25:f1,80:8d:b7:55:25:f0,80:8d:b7:55:39:d2,80:8d:b7:55:39:d0,38:17:c3:1f:01:92,38:17:c3:19:d7:62,80:8d:b7:55:25:f3,80:8d:b7:55:25:f2,44:48:c1:a5:82:32,80:8d:b7:55:3a:41,80:8d:b7:55:3a:42,44:48:c1:a5:82:31,38:17:c3:19:d7:71,80:8d:b7:55:3a:40,80:8d:b7:55:3a:52,38:17:c3:19:d7:70,38:17:c3:19:d7:72,44:48:c1:a5:82:21,80:8d:b7:55:3a:50,80:8d:b7:55:3a:51,44:48:c1:a5:82:30,00:4e:35:df:06:50,38:17:c3:1e:ff:12,38:17:c3:1e:ff:11,38:17:c3:1e:ff:10,00:4e:35:df:06:52,00:4e:35:df:06:51,20:a6:cd:50:24:b0,38:17:c3:19:45:b0,20:a6:cd:50:24:b2,20:a6:cd:50:24:b1,80:8d:b7:55:25:e0,80:8d:b7:55:25:e3,80:8d:b7:55:39:c1,80:8d:b7:55:25:e2,38:17:c3:19:d7:60,38:17:c3:19:d7:61,44:48:c1:a5:82:20,44:48:c1:a5:82:22,00:4e:35:df:06:42,20:a6:cd:50:24:a0,38:17:c3:19:45:b2,80:8d:b7:55:35:00,80:8d:b7:55:39:c2,80:8d:b7:55:25:e1,38:17:c3:1e:ff:02,20:a6:cd:50:24:a2,38:17:c3:19:55:50,38:17:c3:1e:ff:01,00:4e:35:df:06:40,20:a6:cd:50:24:a1,38:17:c3:1e:ff:00,38:17:c3:19:45:b1,38:17:c3:1f:22:30,00:4e:35:df:06:41,68:ff:7b:e4:af:38,b4:5d:50:e1:92:23,68:ff:7b:e4:af:39,38:17:c3:19:55:52,38:17:c3:19:71:90,38:17:c3:1f:09:93,38:17:c3:1f:09:90,38:17:c3:19:55:40,b4:5d:50:e1:92:31,38:17:c3:19:55:51,b4:5d:50:e1:92:33,00:4e:35:de:e1:12,b4:5d:50:e1:92:32,b4:5d:50:e1:92:30,00:4e:35:de:e1:10,00:4e:35:de:e1:11,38:17:c3:19:55:41,00:4e:35:de:e1:02,00:4e:35:de:e1:01,00:4e:35:de:e1:00,b4:5d:50:e1:92:20,b4:5d:50:e1:92:21,b4:5d:50:e1:92:22,38:17:c3:1f:08:41,44:48:c1:91:95:b2,44:48:c1:91:95:b3,38:17:c3:1f:08:50,38:17:c3:19:55:42,00:4e:35:de:d7:52,00:4e:35:de:d7:53,00:4e:35:de:d7:51,00:4e:35:de:d7:50,38:17:c3:1f:22:22,38:17:c3:1f:22:32,00:4e:35:de:d7:42,00:4e:35:de:d7:43,38:17:c3:1f:22:20,38:17:c3:1f:22:31,38:17:c3:19:71:92,38:17:c3:19:71:91,00:4e:35:de:d7:40,00:4e:35:de:d7:41,38:17:c3:19:71:80,38:17:c3:19:71:81,38:17:c3:1f:08:51,38:17:c3:1f:08:52,38:17:c3:19:71:82,a8:bd:27:4c:bd:30,a8:bd:27:4c:bd:32,a8:bd:27:4c:bd:31,a8:bd:27:4c:bd:21,a8:bd:27:4c:bd:22,00:4e:35:df:0e:12,38:17:c3:1f:08:42,38:17:c3:1f:08:40,a8:bd:27:4c:bd:20,38:17:c3:1e:fc:b0,00:4e:35:df:0e:10,00:4e:35:df:0e:11,38:17:c3:1e:fc:a2,38:17:c3:1e:fc:a1,38:17:c3:1e:fc:a0,38:17:c3:1e:fc:b1,38:17:c3:1e:fc:b2,00:4e:35:df:0e:00,00:4e:35:df:0e:02,00:4e:35:df:0e:01,64:e5:99:c3:13:3c,38:17:c3:24:58:a0,38:17:c3:24:58:b1,38:17:c3:24:58:b0,38:17:c3:24:58:b2,38:17:c3:24:58:a2,38:17:c3:24:58:a1,38:17:c3:1b:08:b0,38:17:c3:1b:08:b2,38:17:c3:1b:08:b1,38:17:c3:1f:0f:92,38:17:c3:24:4f:10,20:a6:cd:42:0b:e3,38:17:c3:24:4f:11,20:a6:cd:42:0b:f0,38:17:c3:1f:22:21,38:17:c3:24:4f:00,38:17:c3:19:45:a1,b4:5d:50:e1:96:53,38:17:c3:19:45:a0,38:17:c3:1f:00:b0,38:17:c3:1f:0f:91,38:17:c3:24:4f:02,38:17:c3:1f:09:92,00:4e:35:df:27:12,38:17:c3:1f:09:91,38:17:c3:1f:09:83,b4:5d:50:e1:96:43,38:17:c3:19:45:a2,38:17:c3:24:4f:12,b4:5d:50:e1:96:51,38:17:c3:1f:0f:90,38:17:c3:24:4f:01,20:a6:cd:42:0b:f3,b4:5d:50:e1:96:50,b4:5d:50:e1:96:52,0a:05:a7:e3:d9:82,9e:2b:77:8e:45:c7,38:17:c3:1f:00:b2,44:48:c1:91:95:b1,38:17:c3:1f:00:b1,80:8d:b7:55:4d:10,44:48:c1:91:95:b0,x,y,label
-68,-85,-86,-85,-82,-82,-83,-77,-76,-77,-77,-80,-80,-100,-100,-67,-81,-100,-79,-100,-64,-100,-100,-80,-81,-64,-64,-100,-93,-81,-81,-68,-69,-75,-67,-93,-75,-67,-89,-92,-65,-67,-67,-68,-76,-100,-100,-98,-76,-77,-100,-100,-100,-100,-91,-91,-79,-92,-93,-93,-66,-65,-74,-100,-100,-83,-72,-92,-100,-100,-86,-100,-75,-100,-100,-100,-92,-74,-94,-92,-100,-85,-98,-100,-100,-92,-86,-84,-87,-80,-87,-87,-80,-80,-100,-84,-87,-90,-97,-91,-92,-100,-100,-100,-95,-100,-86,-86,-87,-85,-100,-97,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-97,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-83,-100,-100,-100,-87,-83,-100,-84,-100,-92,-100,-100,-91,545.0,472.99999999999983,15.0
-68,-85,-86,-85,-82,-82,-83,-77,-76,-77,-77,-80,-80,-100,-100,-67,-81,-100,-79,-100,-64,-100,-100,-80,-81,-64,-64,-100,-93,-81,-81,-68,-69,-75,-67,-93,-75,-67,-89,-92,-65,-67,-67,-68,-76,-100,-100,-98,-76,-77,-100,-100,-100,-100,-91,-91,-79,-92,-93,-93,-66,-65,-74,-100,-100,-83,-72,-92,-100,-100,-86,-100,-75,-100,-100,-100,-92,-74,-94,-92,-100,-85,-98,-100,-100,-92,-86,-84,-87,-80,-87,-87,-80,-80,-100,-84,-87,-90,-97,-91,-92,-100,-100,-100,-95,-100,-86,-86,-87,-85,-100,-97,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-97,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-83,-100,-100,-100,-87,-83,-100,-84,-100,-92,-100,-100,-91,545.0,472.99999999999983,15.0
-70,-100,-96,-91,-85,-88,-85,-77,-76,-76,-77,-78,-77,-100,-100,-64,-79,-100,-82,-100,-72,-100,-95,-75,-78,-72,-73,-100,-97,-75,-75,-72,-71,-72,-72,-87,-78,-63,-87,-86,-84,-63,-63,-72,-77,-100,-100,-100,-77,-77,-100,-100,-100,-100,-86,-93,-78,-92,-100,-97,-81,-80,-77,-100,-100,-79,-76,-89,-100,-100,-82,-100,-85,-100,-100,-100,-88,-77,-92,-93,-90,-82,-92,-100,-100,-81,-98,-81,-98,-84,-99,-99,-84,-84,-92,-81,-81,-85,-100,-100,-100,-100,-100,-100,-86,-94,-84,-84,-85,-85,-100,-96,-99,-100,-99,-96,-99,-98,-100,-98,-100,-100,-87,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-97,-100,-100,-91,-100,-100,-100,-91,-91,-100,-84,-100,-100,-100,-100,-100,545.0,487.1999999999998,16.0
-68,-85,-86,-85,-82,-82,-83,-77,-76,-77,-77,-80,-80,-100,-100,-67,-81,-100,-79,-100,-64,-100,-100,-80,-81,-64,-64,-100,-93,-81,-81,-68,-69,-75,-67,-93,-75,-67,-89,-92,-65,-67,-67,-68,-76,-100,-100,-98,-76,-77,-100,-100,-100,-100,-91,-91,-79,-92,-93,-93,-66,-65,-74,-100,-100,-83,-72,-92,-100,-100,-86,-100,-75,-100,-100,-100,-92,-74,-94,-92,-100,-85,-98,-100,-100,-92,-86,-84,-87,-80,-87,-87,-80,-80,-100,-84,-87,-90,-97,-91,-92,-100,-100,-100,-95,-100,-86,-86,-87,-85,-100,-97,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-97,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-83,-100,-100,-100,-87,-83,-100,-84,-100,-92,-100,-100,-91,545.0,487.1999999999998,16.0
-68,-85,-86,-85,-82,-82,-83,-77,-76,-77,-77,-80,-80,-100,-100,-67,-81,-100,-79,-100,-64,-100,-100,-80,-81,-64,-64,-100,-93,-81,-81,-68,-69,-75,-67,-93,-75,-67,-89,-92,-65,-67,-67,-68,-76,-100,-100,-98,-76,-77,-100,-100,-100,-100,-91,-91,-79,-92,-93,-93,-66,-65,-74,-100,-100,-83,-72,-92,-100,-100,-86,-100,-75,-100,-100,-100,-92,-74,-94,-92,-100,-85,-98,-100,-100,-92,-86,-84,-87,-80,-87,-87,-80,-80,-100,-84,-87,-90,-97,-91,-92,-100,-100,-100,-95,-100,-86,-86,-87,-85,-100,-97,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-97,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-83,-100,-100,-100,-87,-83,-100,-84,-100,-92,-100,-100,-91,545.0,487.1999999999998,16.0
-68,-85,-86,-85,-82,-82,-83,-77,-76,-77,-77,-80,-80,-100,-100,-67,-81,-100,-79,-100,-64,-100,-100,-80,-81,-64,-64,-100,-93,-81,-81,-68,-69,-75,-67,-93,-75,-67,-89,-92,-65,-67,-67,-68,-76,-100,-100,-98,-76,-77,-100,-100,-100,-100,-91,-91,-79,-92,-93,-93,-66,-65,-74,-100,-100,-83,-72,-92,-100,-100,-86,-100,-75,-100,-100,-100,-92,-74,-94,-92,-100,-85,-98,-100,-100,-92,-86,-84,-87,-80,-87,-87,-80,-80,-100,-84,-87,-90,-97,-91,-92,-100,-100,-100,-95,-100,-86,-86,-87,-85,-100,-97,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-97,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-83,-100,-100,-100,-87,-83,-100,-84,-100,-92,-100,-100,-91,545.0,487.1999999999998,16.0
-70,-97,-94,-89,-84,-86,-84,-76,-76,-76,-76,-77,-78,-100,-100,-65,-79,-100,-80,-100,-70,-100,-96,-77,-78,-70,-71,-100,-97,-77,-77,-71,-69,-71,-71,-89,-76,-65,-87,-88,-78,-65,-65,-71,-75,-100,-100,-99,-75,-75,-100,-100,-100,-100,-85,-89,-77,-88,-98,-96,-78,-77,-78,-100,-100,-79,-76,-87,-100,-100,-83,-100,-84,-100,-100,-100,-89,-78,-90,-94,-94,-83,-93,-100,-100,-88,-94,-82,-95,-82,-95,-96,-83,-82,-94,-83,-84,-86,-99,-98,-98,-100,-100,-100,-88,-94,-84,-84,-85,-85,-100,-96,-97,-100,-98,-96,-97,-96,-100,-98,-99,-99,-92,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-95,-100,-100,-88,-100,-100,-100,-89,-88,-100,-85,-100,-100,-100,-100,-100,545.0,487.1999999999998,16.0
-68,-85,-86,-85,-82,-82,-83,-77,-76,-77,-77,-80,-80,-100,-100,-67,-81,-100,-79,-100,-64,-100,-100,-80,-81,-64,-64,-100,-93,-81,-81,-68,-69,-75,-67,-93,-75,-67,-89,-92,-65,-67,-67,-68,-76,-100,-100,-98,-76,-77,-100,-100,-100,-100,-91,-91,-79,-92,-93,-93,-66,-65,-74,-100,-100,-83,-72,-92,-100,-100,-86,-100,-75,-100,-100,-100,-92,-74,-94,-92,-100,-85,-98,-100,-100,-92,-86,-84,-87,-80,-87,-87,-80,-80,-100,-84,-87,-90,-97,-91,-92,-100,-100,-100,-95,-100,-86,-86,-87,-85,-100,-97,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-97,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-83,-100,-100,-100,-87,-83,-100,-84,-100,-92,-100,-100,-91,545.0,487.1999999999998,16.0
-70,-100,-96,-91,-85,-88,-85,-77,-76,-76,-77,-78,-77,-100,-100,-64,-79,-100,-82,-100,-72,-100,-95,-75,-78,-72,-73,-100,-97,-75,-75,-72,-71,-72,-72,-87,-78,-63,-87,-86,-84,-63,-63,-72,-77,-100,-100,-100,-77,-77,-100,-100,-100,-100,-86,-93,-78,-92,-100,-97,-81,-80,-77,-100,-100,-79,-76,-89,-100,-100,-82,-100,-85,-100,-100,-100,-88,-77,-92,-93,-90,-82,-92,-100,-100,-81,-98,-81,-98,-84,-99,-99,-84,-84,-92,-81,-81,-85,-100,-100,-100,-100,-100,-100,-86,-94,-84,-84,-85,-85,-100,-96,-99,-100,-99,-96,-99,-98,-100,-98,-100,-100,-87,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-97,-100,-100,-91,-100,-100,-100,-91,-91,-100,-84,-100,-100,-100,-100,-100,545.0,501.3999999999998,17.0
-70,-100,-96,-90,-85,-87,-85,-76,-76,-76,-77,-77,-78,-100,-100,-64,-78,-100,-81,-100,-72,-100,-95,-76,-78,-72,-72,-100,-98,-76,-76,-72,-70,-71,-72,-88,-77,-64,-87,-87,-83,-64,-64,-72,-76,-100,-100,-100,-76,-76,-100,-100,-100,-100,-85,-90,-77,-89,-100,-97,-81,-80,-78,-100,-100,-78,-77,-87,-100,-100,-82,-100,-86,-100,-100,-100,-88,-79,-90,-94,-91,-82,-92,-100,-100,-85,-97,-81,-97,-83,-98,-98,-84,-83,-93,-82,-82,-85,-100,-100,-100,-100,-100,-100,-86,-93,-84,-84,-85,-85,-100,-96,-98,-100,-98,-95,-97,-96,-100,-98,-99,-99,-89,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-96,-100,-100,-90,-100,-100,-100,-90,-90,-100,-85,-100,-100,-100,-100,-100,545.0,501.3999999999998,17.0
-70,-100,-96,-90,-85,-87,-85,-76,-76,-76,-77,-77,-78,-100,-100,-64,-78,-100,-81,-100,-72,-100,-95,-76,-78,-72,-72,-100,-98,-76,-76,-72,-70,-71,-72,-88,-77,-64,-87,-87,-83,-64,-64,-72,-76,-100,-100,-100,-76,-76,-100,-100,-100,-100,-85,-90,-77,-89,-100,-97,-81,-80,-78,-100,-100,-78,-77,-87,-100,-100,-82,-100,-86,-100,-100,-100,-88,-79,-90,-94,-91,-82,-92,-100,-100,-85,-97,-81,-97,-83,-98,-98,-84,-83,-93,-82,-82,-85,-100,-100,-100,-100,-100,-100,-86,-93,-84,-84,-85,-85,-100,-96,-98,-100,-98,-95,-97,-96,-100,-98,-99,-99,-89,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-96,-100,-100,-90,-100,-100,-100,-90,-90,-100,-85,-100,-100,-100,-100,-100,545.0,501.3999999999998,17.0
-70,-100,-96,-90,-84,-87,-84,-76,-75,-75,-76,-76,-77,-100,-100,-64,-78,-100,-79,-100,-72,-100,-95,-76,-78,-72,-72,-100,-98,-76,-76,-72,-69,-70,-71,-88,-76,-65,-87,-88,-81,-65,-65,-71,-75,-100,-100,-100,-75,-75,-100,-100,-100,-100,-83,-87,-76,-86,-100,-97,-82,-80,-80,-100,-100,-77,-78,-85,-100,-100,-82,-100,-86,-100,-100,-100,-88,-80,-88,-95,-94,-82,-91,-100,-100,-88,-95,-81,-96,-83,-97,-98,-84,-83,-94,-83,-83,-85,-100,-100,-100,-100,-100,-100,-87,-92,-84,-84,-84,-85,-100,-95,-98,-100,-98,-94,-96,-95,-100,-96,-99,-99,-91,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-96,-100,-100,-88,-100,-100,-100,-88,-88,-100,-85,-100,-100,-100,-100,-100,545.0,501.3999999999998,17.0
-70,-100,-96,-92,-85,-88,-85,-77,-77,-77,-77,-78,-79,-100,-100,-64,-80,-100,-83,-100,-71,-100,-95,-75,-77,-71,-72,-100,-97,-75,-75,-72,-71,-72,-72,-87,-78,-62,-87,-86,-83,-62,-62,-72,-77,-100,-100,-100,-77,-77,-100,-100,-100,-100,-86,-93,-80,-92,-100,-97,-79,-79,-76,-100,-100,-79,-74,-89,-100,-100,-82,-100,-84,-100,-100,-100,-88,-76,-92,-93,-88,-82,-92,-100,-100,-81,-100,-81,-100,-84,-100,-100,-83,-84,-92,-82,-81,-84,-100,-100,-100,-100,-100,-100,-85,-94,-84,-84,-85,-85,-100,-97,-99,-100,-100,-97,-98,-98,-100,-99,-98,-98,-87,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-97,-100,-100,-92,-100,-100,-100,-92,-92,-100,-84,-100,-100,-100,-100,-100,545.0,501.3999999999998,17.0
-70,-100,-96,-90,-85,-87,-85,-76,-76,-76,-77,-77,-78,-100,-100,-64,-78,-100,-81,-100,-72,-100,-95,-76,-78,-72,-72,-100,-98,-76,-76,-72,-70,-71,-72,-88,-77,-64,-87,-87,-83,-64,-64,-72,-76,-100,-100,-100,-76,-76,-100,-100,-100,-100,-85,-90,-77,-89,-100,-97,-81,-80,-78,-100,-100,-78,-77,-87,-100,-100,-82,-100,-86,-100,-100,-100,-88,-79,-90,-94,-91,-82,-92,-100,-100,-85,-97,-81,-97,-83,-98,-98,-84,-83,-93,-82,-82,-85,-100,-100,-100,-100,-100,-100,-86,-93,-84,-84,-85,-85,-100,-96,-98,-100,-98,-95,-97,-96,-100,-98,-99,-99,-89,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-96,-100,-100,-90,-100,-100,-100,-90,-90,-100,-85,-100,-100,-100,-100,-100,545.0,501.3999999999998,17.0
-70,-100,-96,-90,-85,-88,-84,-76,-76,-76,-77,-77,-78,-100,-100,-65,-79,-100,-82,-100,-72,-100,-95,-76,-78,-72,-72,-100,-98,-76,-76,-72,-70,-71,-72,-88,-77,-63,-87,-87,-83,-63,-63,-72,-76,-100,-100,-100,-76,-76,-100,-100,-100,-100,-85,-89,-77,-89,-100,-97,-79,-80,-78,-100,-100,-78,-75,-87,-100,-100,-82,-100,-86,-100,-100,-100,-88,-78,-90,-94,-90,-82,-92,-100,-100,-85,-98,-81,-98,-83,-99,-99,-84,-83,-93,-82,-83,-85,-100,-100,-100,-100,-100,-100,-86,-93,-84,-84,-85,-85,-100,-97,-98,-100,-98,-96,-96,-96,-100,-98,-98,-98,-89,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-97,-100,-100,-91,-100,-100,-100,-91,-91,-100,-85,-100,-100,-100,-100,-100,545.0,515.5999999999998,18.0
-71,-100,-96,-92,-86,-89,-86,-78,-77,-77,-78,-80,-78,-100,-100,-64,-80,-100,-84,-100,-72,-100,-96,-75,-78,-72,-73,-100,-97,-75,-75,-73,-72,-73,-73,-87,-79,-63,-87,-86,-86,-63,-63,-73,-78,-100,-100,-100,-78,-78,-100,-100,-100,-100,-88,-96,-80,-95,-100,-97,-81,-81,-76,-100,-100,-80,-75,-92,-100,-100,-83,-100,-85,-100,-100,-100,-89,-76,-94,-92,-88,-83,-93,-100,-100,-78,-100,-82,-100,-85,-100,-100,-84,-85,-91,-81,-81,-85,-100,-100,-100,-100,-100,-100,-85,-95,-85,-85,-86,-86,-100,-97,-100,-100,-100,-97,-100,-100,-100,-100,-100,-100,-86,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-98,-100,-100,-93,-100,-100,-100,-93,-93,-100,-84,-100,-100,-100,-100,-100,545.0,515.5999999999998,18.0
-71,-100,-96,-92,-86,-89,-86,-78,-77,-77,-78,-80,-78,-100,-100,-64,-80,-100,-84,-100,-72,-100,-96,-75,-78,-72,-73,-100,-97,-75,-75,-73,-72,-73,-73,-87,-79,-63,-87,-86,-86,-63,-63,-73,-78,-100,-100,-100,-78,-78,-100,-100,-100,-100,-88,-96,-80,-95,-100,-97,-81,-81,-76,-100,-100,-80,-75,-92,-100,-100,-83,-100,-85,-100,-100,-100,-89,-76,-94,-92,-88,-83,-93,-100,-100,-78,-100,-82,-100,-85,-100,-100,-84,-85,-91,-81,-81,-85,-100,-100,-100,-100,-100,-100,-85,-95,-85,-85,-86,-86,-100,-97,-100,-100,-100,-97,-100,-100,-100,-100,-100,-100,-86,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-98,-100,-100,-93,-100,-100,-100,-93,-93,-100,-84,-100,-100,-100,-100,-100,545.0,515.5999999999998,18.0
-70,-100,-96,-90,-84,-87,-84,-76,-76,-75,-76,-76,-77,-100,-100,-65,-78,-100,-80,-100,-72,-100,-95,-76,-78,-72,-72,-100,-98,-76,-76,-72,-69,-70,-72,-88,-76,-64,-87,-88,-81,-64,-64,-72,-75,-100,-100,-100,-75,-75,-100,-100,-100,-100,-83,-87,-76,-86,-100,-97,-81,-80,-80,-100,-100,-77,-76,-85,-100,-100,-82,-100,-86,-100,-100,-100,-88,-80,-88,-95,-94,-82,-91,-100,-100,-88,-96,-81,-96,-83,-98,-98,-84,-83,-94,-83,-83,-85,-100,-100,-100,-100,-100,-100,-87,-92,-84,-84,-84,-85,-100,-96,-98,-100,-98,-95,-96,-95,-100,-96,-98,-98,-91,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-96,-100,-100,-88,-100,-100,-100,-88,-88,-100,-85,-100,-100,-100,-100,-100,545.0,515.5999999999998,18.0
-70,-100,-96,-92,-85,-88,-85,-78,-77,-77,-78,-79,-78,-100,-100,-64,-80,-100,-83,-100,-72,-100,-96,-74,-77,-72,-72,-100,-97,-74,-74,-73,-70,-71,-73,-87,-77,-63,-87,-86,-84,-63,-63,-73,-77,-100,-100,-100,-77,-77,-100,-100,-100,-100,-89,-93,-79,-93,-98,-96,-80,-80,-75,-100,-100,-80,-75,-90,-100,-100,-82,-100,-83,-100,-100,-100,-89,-75,-94,-93,-89,-82,-94,-100,-100,-78,-100,-81,-100,-85,-100,-100,-84,-85,-90,-81,-81,-84,-100,-100,-100,-100,-100,-100,-85,-92,-87,-87,-88,-88,-100,-97,-100,-100,-100,-97,-100,-100,-100,-100,-99,-99,-87,-87,-100,-99,-100,-100,-98,-98,-99,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-98,-100,-100,-94,-100,-100,-100,-94,-94,-100,-84,-100,-100,-100,-100,-100,545.0,515.5999999999998,18.0
